,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
476,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-20 20:00,2024,9,20,20:00,9.4,,3.2,,65.0,,0.0,,36.0,,5.0,,16.1,,98.7,,,,,,
477,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-20 21:00,2024,9,20,21:00,4.0,,2.0,,87.0,,0.0,,26.0,,5.0,,16.1,,98.75,,,,,,
478,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-20 22:00,2024,9,20,22:00,2.4,,0.9,,90.0,,0.0,,29.0,,5.0,,16.1,,98.79,,,,,,
479,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-20 23:00,2024,9,20,23:00,1.5,,0.3,,92.0,,0.0,,28.0,,4.0,,16.1,,98.86,,,,,,
480,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-21 00:00,2024,9,21,00:00,1.5,,0.5,,93.0,,0.0,,28.0,,8.0,,16.1,,98.87,,,,,,
481,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-21 01:00,2024,9,21,01:00,-0.2,,-0.8,,96.0,,0.0,,,,0.0,,16.1,,98.91,,,,,,
482,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-21 02:00,2024,9,21,02:00,-1.0,,-1.6,,96.0,,0.0,,,,0.0,,16.1,,98.92,,,,,,
483,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-21 03:00,2024,9,21,03:00,-1.0,,-1.6,,96.0,,0.0,,,,0.0,,16.1,,98.94,,,,,,
484,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-21 04:00,2024,9,21,04:00,-1.4,,-1.8,,97.0,,0.0,,,,0.0,,16.1,,98.97,,,,,,
485,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-21 05:00,2024,9,21,05:00,-1.2,,-1.6,,97.0,,0.0,,23.0,,4.0,,4.8,,99.02,,,,-3.0,,Fog
486,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-21 06:00,2024,9,21,06:00,-1.6,,-2.0,,97.0,,0.0,,24.0,,4.0,,1.2,,99.04,,,,-3.0,,Fog
487,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-21 07:00,2024,9,21,07:00,-1.0,,-1.3,,98.0,,0.0,,26.0,,5.0,,0.4,,99.02,,,,-3.0,,Freezing Fog
488,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-21 08:00,2024,9,21,08:00,2.4,,2.1,,98.0,,0.0,,,M,5.0,,1.6,,99.0,,,,,,Fog
489,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-21 09:00,2024,9,21,09:00,6.1,,5.4,,95.0,,0.0,,,,0.0,,16.1,,98.99,,,,,,
490,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-21 10:00,2024,9,21,10:00,8.9,,6.5,,85.0,,0.0,,,M,4.0,,16.1,,98.97,,,,,,
491,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-21 11:00,2024,9,21,11:00,10.6,,6.0,,73.0,,0.0,,27.0,,8.0,,16.1,,98.95,,,,,,
492,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-21 12:00,2024,9,21,12:00,10.4,,6.2,,75.0,,0.0,,12.0,,8.0,,16.1,,98.9,,,,,,
493,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-21 13:00,2024,9,21,13:00,11.8,,4.4,,60.0,,0.0,,16.0,,8.0,,16.1,,98.85,,,,,,
494,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-21 14:00,2024,9,21,14:00,12.1,,4.7,,60.0,,0.0,,,M,4.0,,16.1,,98.78,,,,,,
495,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-21 15:00,2024,9,21,15:00,12.3,,4.8,,60.0,,0.0,,11.0,,11.0,,16.1,,98.71,,,,,,
496,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-21 16:00,2024,9,21,16:00,11.2,,5.8,,69.0,,0.0,,8.0,,11.0,,16.1,,98.65,,,,,,
497,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-21 17:00,2024,9,21,17:00,11.2,,6.1,,71.0,,0.0,,9.0,,11.0,,16.1,,98.62,,,,,,
498,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-21 18:00,2024,9,21,18:00,11.2,,6.2,,71.0,,0.0,,9.0,,15.0,,16.1,,98.57,,,,,,
499,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-21 19:00,2024,9,21,19:00,11.8,,5.9,,67.0,,0.0,,12.0,,15.0,,16.1,,98.53,,,,,,
500,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-21 20:00,2024,9,21,20:00,11.8,,5.7,,66.0,,0.0,,11.0,,22.0,,16.1,,98.48,,,,,,
501,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-21 21:00,2024,9,21,21:00,10.2,,5.6,,73.0,,0.0,,9.0,,18.0,,16.1,,98.4,,,,,,
502,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-21 22:00,2024,9,21,22:00,10.8,,6.6,,75.0,,0.0,,10.0,,17.0,,16.1,,98.33,,,,,,
503,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-21 23:00,2024,9,21,23:00,10.8,,6.8,,76.0,,0.0,,10.0,,9.0,,16.1,,98.31,,,,,,
504,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-22 00:00,2024,9,22,00:00,10.8,,6.4,,74.0,,0.0,,14.0,,9.0,,16.1,,98.28,,,,,,
505,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-22 01:00,2024,9,22,01:00,11.0,,6.6,,74.0,,0.0,,13.0,,9.0,,16.1,,98.23,,,,,,
506,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-22 02:00,2024,9,22,02:00,9.9,,6.6,,80.0,,0.0,,13.0,,9.0,,16.1,,98.19,,,,,,
507,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-22 03:00,2024,9,22,03:00,8.5,,6.3,,86.0,,0.0,,11.0,,9.0,,16.1,,98.16,,,,,,
508,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-22 04:00,2024,9,22,04:00,9.1,,7.1,,87.0,,0.0,,10.0,,9.0,,16.1,,98.11,,,,,,
509,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-22 05:00,2024,9,22,05:00,8.3,,6.6,,89.0,,0.0,,11.0,,8.0,,16.1,,98.1,,,,,,
510,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-22 06:00,2024,9,22,06:00,9.3,,7.3,,87.0,,0.0,,12.0,,9.0,,16.1,,98.05,,,,,,
511,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-22 07:00,2024,9,22,07:00,10.2,,7.5,,83.0,,0.0,,10.0,,13.0,,16.1,,98.03,,,,,,
512,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-22 08:00,2024,9,22,08:00,10.4,,7.5,,82.0,,0.0,,11.0,,17.0,,16.1,,97.99,,,,,,
513,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-22 09:00,2024,9,22,09:00,10.9,,7.6,,80.0,,0.0,,11.0,,13.0,,16.1,,97.98,,,,,,
514,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-22 10:00,2024,9,22,10:00,11.4,,7.9,,79.0,,0.0,,9.0,,17.0,,16.1,,97.96,,,,,,
515,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-22 11:00,2024,9,22,11:00,12.1,,7.8,,75.0,,0.0,,9.0,,17.0,,16.1,,97.91,,,,,,
516,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-22 12:00,2024,9,22,12:00,13.2,,7.9,,70.0,,0.0,,10.0,,8.0,,16.1,,97.9,,,,,,
517,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-22 13:00,2024,9,22,13:00,13.9,,8.0,,67.0,,0.0,,10.0,,11.0,,16.1,,97.88,,,,,,
518,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-22 14:00,2024,9,22,14:00,14.3,,7.5,,63.0,,0.0,,8.0,,11.0,,16.1,,97.88,,,,,,
519,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-22 15:00,2024,9,22,15:00,15.6,,7.7,,59.0,,0.0,,9.0,,8.0,,16.1,,97.85,,,,,,
520,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-22 16:00,2024,9,22,16:00,14.8,,8.1,,64.0,,0.0,,7.0,,17.0,,16.1,,97.82,,,,,,
521,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-22 17:00,2024,9,22,17:00,13.7,,8.1,,69.0,,0.0,,6.0,,21.0,,16.1,,97.83,,,,,,
522,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-22 18:00,2024,9,22,18:00,12.1,,8.6,,79.0,,0.0,,5.0,,15.0,,16.1,,97.85,,,,,,
523,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-22 19:00,2024,9,22,19:00,10.8,,8.6,,86.0,,0.0,,5.0,,17.0,,16.1,,97.83,,,,,,
524,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-22 20:00,2024,9,22,20:00,9.8,,8.6,,92.0,,0.0,,6.0,,15.0,,16.1,,97.84,,,,,,
525,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-22 21:00,2024,9,22,21:00,10.0,,8.8,,92.0,,0.0,,7.0,,11.0,,16.1,,97.84,,,,,,
526,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-22 22:00,2024,9,22,22:00,9.9,,8.1,,88.0,,0.0,,7.0,,13.0,,16.1,,97.82,,,,,,
527,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-22 23:00,2024,9,22,23:00,10.1,,7.9,,86.0,,0.0,,8.0,,15.0,,16.1,,97.83,,,,,,
528,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-23 00:00,2024,9,23,00:00,10.0,,8.1,,88.0,,0.0,,8.0,,13.0,,16.1,,97.84,,,,,,
529,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-23 01:00,2024,9,23,01:00,9.1,,7.4,,89.0,,0.0,,7.0,,15.0,,16.1,,97.86,,,,,,
530,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-23 02:00,2024,9,23,02:00,8.9,,7.4,,90.0,,0.0,,8.0,,11.0,,16.1,,97.9,,,,,,
531,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-23 03:00,2024,9,23,03:00,8.0,,6.8,,92.0,,0.0,,7.0,,9.0,,16.1,,97.93,,,,,,
532,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-23 04:00,2024,9,23,04:00,5.8,,5.3,,97.0,,0.0,,8.0,,9.0,,16.1,,97.94,,,,,,
533,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-23 05:00,2024,9,23,05:00,3.7,,3.4,,98.0,,0.0,,12.0,,5.0,,16.1,,97.99,,,,,,
534,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-23 06:00,2024,9,23,06:00,5.7,,5.4,,98.0,,0.0,,7.0,,11.0,,16.1,,97.97,,,,,,
535,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-23 07:00,2024,9,23,07:00,7.6,,7.0,,96.0,,0.0,,9.0,,11.0,,16.1,,97.96,,,,,,
536,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-23 08:00,2024,9,23,08:00,9.4,,7.1,,85.0,,0.0,,10.0,,18.0,,16.1,,97.92,,,,,,
537,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-23 09:00,2024,9,23,09:00,10.1,,7.0,,81.0,,0.0,,11.0,,17.0,,16.1,,97.96,,,,,,
538,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-23 10:00,2024,9,23,10:00,10.7,,7.3,,79.0,,0.0,,7.0,,8.0,,16.1,,98.0,,,,,,
539,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-23 11:00,2024,9,23,11:00,11.8,,7.0,,72.0,,0.0,,12.0,,13.0,,16.1,,97.93,,,,,,
540,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-23 12:00,2024,9,23,12:00,12.2,,7.3,,72.0,,0.0,,12.0,,17.0,,16.1,,97.87,,,,,,
541,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-23 13:00,2024,9,23,13:00,13.1,,7.4,,68.0,,0.0,,11.0,,18.0,,16.1,,97.83,,,,,,
542,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-23 14:00,2024,9,23,14:00,13.2,,7.5,,68.0,,0.0,,11.0,,13.0,,16.1,,97.8,,,,,,
543,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-23 15:00,2024,9,23,15:00,13.4,,7.7,,68.0,,0.0,,10.0,,15.0,,16.1,,97.71,,,,,,
544,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-23 16:00,2024,9,23,16:00,12.5,,7.8,,73.0,,0.2,,8.0,,13.0,,16.1,,97.67,,,,,,
545,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-23 17:00,2024,9,23,17:00,11.7,,8.2,,79.0,,0.0,,8.0,,13.0,,16.1,,97.62,,,,,,
546,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-23 18:00,2024,9,23,18:00,11.6,,8.3,,80.0,,0.0,,9.0,,11.0,,16.1,,97.49,,,,,,
547,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-23 19:00,2024,9,23,19:00,12.7,,8.6,,76.0,,0.0,,10.0,,11.0,,16.1,,97.46,,,,,,
548,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-23 20:00,2024,9,23,20:00,12.9,,9.2,,78.0,,0.0,,12.0,,11.0,,16.1,,97.42,,,,,,
549,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-23 21:00,2024,9,23,21:00,12.1,,9.2,,82.0,,0.0,,13.0,,8.0,,16.1,,97.35,,,,,,Rain
550,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-23 22:00,2024,9,23,22:00,11.7,,8.9,,83.0,,0.0,,12.0,,9.0,,16.1,,97.24,,,,,,
551,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-23 23:00,2024,9,23,23:00,11.6,,9.5,,87.0,,0.0,,,M,4.0,,16.1,,97.19,,,,,,
552,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-24 00:00,2024,9,24,00:00,11.5,,10.3,,92.0,,0.0,,,M,4.0,,16.1,,97.14,,,,,,
553,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-24 01:00,2024,9,24,01:00,11.6,,10.7,,94.0,,0.0,,,,0.0,,16.1,,97.11,,,,,,
554,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-24 02:00,2024,9,24,02:00,11.5,,10.7,,95.0,,0.0,,,,0.0,,16.1,,97.1,,,,,,
555,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-24 03:00,2024,9,24,03:00,11.3,,10.9,,97.0,,0.0,,27.0,,8.0,,11.3,,97.09,,,,,,
556,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-24 04:00,2024,9,24,04:00,11.3,,11.0,,98.0,,0.0,,,,0.0,,0.8,,97.07,,,,,,Fog
557,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-24 05:00,2024,9,24,05:00,9.9,,9.6,,98.0,,0.0,,15.0,,4.0,,0.6,,97.06,,,,,,Fog
558,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-24 06:00,2024,9,24,06:00,9.7,,9.4,,98.0,,0.0,,13.0,,4.0,,0.6,,97.06,,,,,,Fog
559,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-24 07:00,2024,9,24,07:00,10.2,,10.1,,99.0,,0.0,,,M,4.0,,3.2,,97.04,,,,,,Fog
560,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-24 08:00,2024,9,24,08:00,,,,,,,,,,,,,,,,,,,,,
561,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-24 09:00,2024,9,24,09:00,,,,,,,,,,,,,,,,,,,,,
562,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-24 10:00,2024,9,24,10:00,,,,,,,,,,,,,,,,,,,,,
563,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-24 11:00,2024,9,24,11:00,,,,,,,,,,,,,,,,,,,,,
564,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-24 12:00,2024,9,24,12:00,,M,,M,,M,,M,,M,,M,,M,,M,,,,,
565,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-24 13:00,2024,9,24,13:00,15.4,,12.7,,84.0,,0.0,,,M,,M,,M,,M,,,,,
566,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-24 14:00,2024,9,24,14:00,16.7,,12.5,,76.0,,0.0,,27.0,,17.0,,16.1,,97.21,,,,,,
567,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-24 15:00,2024,9,24,15:00,17.9,,12.2,,69.0,,0.0,,27.0,,24.0,,16.1,,97.25,,,,,,
568,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-24 16:00,2024,9,24,16:00,18.0,,11.9,,67.0,,0.2,,29.0,,18.0,,16.1,,97.27,,,,,,
569,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-24 17:00,2024,9,24,17:00,17.8,,12.3,,70.0,,0.5,,29.0,,5.0,,16.1,,97.29,,,,,,
570,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-24 18:00,2024,9,24,18:00,14.8,,12.2,,84.0,,0.0,,,,0.0,,16.1,,97.3,,,,,,
571,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-24 19:00,2024,9,24,19:00,11.7,,10.5,,92.0,,0.0,,26.0,,5.0,,16.1,,97.36,,,,,,
572,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-24 20:00,2024,9,24,20:00,11.2,,8.3,,82.0,,0.0,,26.0,,4.0,,16.1,,97.37,,,,,,
573,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-24 21:00,2024,9,24,21:00,7.9,,7.2,,96.0,,0.0,,,,0.0,,16.1,,97.35,,,,,,
574,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-24 22:00,2024,9,24,22:00,6.5,,6.0,,97.0,,0.0,,,,0.0,,16.1,,97.35,,,,,,
575,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-24 23:00,2024,9,24,23:00,5.5,,5.4,,99.0,,0.0,,6.0,,8.0,,16.1,,97.33,,,,,,
576,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 00:00,2024,9,25,00:00,5.5,,5.3,,99.0,,0.0,,6.0,,9.0,,16.1,,97.33,,,,,,
577,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 01:00,2024,9,25,01:00,6.0,,5.6,,97.0,,0.0,,5.0,,11.0,,16.1,,97.3,,,,,,
578,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 02:00,2024,9,25,02:00,6.6,,5.7,,94.0,,0.0,,9.0,,8.0,,16.1,,97.35,,,,,,
579,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 03:00,2024,9,25,03:00,8.3,,5.8,,84.0,,0.0,,6.0,,5.0,,16.1,,97.29,,,,,,
580,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 04:00,2024,9,25,04:00,10.6,,5.2,,69.0,,0.0,,15.0,,13.0,,16.1,,97.21,,,,,,
581,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 05:00,2024,9,25,05:00,10.5,,5.5,,71.0,,0.0,,13.0,,13.0,,16.1,,97.14,,,,,,
582,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 06:00,2024,9,25,06:00,11.8,,6.3,,69.0,,0.0,,13.0,,11.0,,16.1,,97.09,,,,,,
583,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 07:00,2024,9,25,07:00,11.4,,7.1,,75.0,,0.0,,12.0,,11.0,,16.1,,97.0,,,,,,
584,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 08:00,2024,9,25,08:00,12.3,,7.2,,71.0,,0.0,,12.0,,11.0,,16.1,,96.95,,,,,,
585,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 09:00,2024,9,25,09:00,12.6,,8.5,,76.0,,0.0,,11.0,,17.0,,16.1,,96.84,,,,,,
586,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 10:00,2024,9,25,10:00,13.3,,8.6,,73.0,,0.0,,11.0,,15.0,,16.1,,96.72,,,,,,
587,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 11:00,2024,9,25,11:00,13.6,,10.0,,79.0,,0.0,,11.0,,15.0,,16.1,,96.61,,,,,,Rain
588,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 12:00,2024,9,25,12:00,14.7,,9.8,,72.0,,0.0,,11.0,,13.0,,16.1,,96.56,,,,,,
589,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 13:00,2024,9,25,13:00,15.4,,11.0,,75.0,,0.0,,12.0,,5.0,,16.1,,96.57,,,,,,Rain
590,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 14:00,2024,9,25,14:00,17.1,,10.9,,67.0,,0.0,,,M,5.0,,16.1,,96.48,,,,,,
591,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 15:00,2024,9,25,15:00,16.9,,11.7,,71.0,,0.0,,,M,4.0,,16.1,,96.47,,,,,,
592,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 16:00,2024,9,25,16:00,16.5,,11.4,,72.0,,0.0,,18.0,,5.0,,16.1,,96.46,,,,,,
593,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 17:00,2024,9,25,17:00,16.4,,11.4,,72.0,,0.0,,17.0,,5.0,,16.1,,96.42,,,,,,
594,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 18:00,2024,9,25,18:00,15.8,,11.8,,77.0,,0.0,,24.0,,5.0,,16.1,,96.48,,,,,,
595,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 19:00,2024,9,25,19:00,14.7,,12.0,,84.0,,0.0,,,,0.0,,16.1,,96.5,,,,,,
596,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 20:00,2024,9,25,20:00,13.1,,11.0,,87.0,,0.0,,25.0,,4.0,,16.1,,96.49,,,,,,
597,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 21:00,2024,9,25,21:00,14.4,,11.2,,81.0,,0.0,,27.0,,4.0,,16.1,,96.48,,,,,,
